LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
11, 1.0, 4914.0, 451584, 1.0, 4862.0, 4608, 2303.0, 4988.0, 708, -5525.0, 4515.0, 405929, -332.0, -1.0, 2304, 5115.0, 5116.0, 196,
12, 1.0, 3893.0, 200704, 1.0, 3953.0, 262144, 255.0, 4079.0, 102400, -5083.0, -1.0, 50176, -5525.0, 3300.0, 198518, 2395.0, 4431.0, 100479,
13, 1.0, 9485.0, 663552, 1.0, 9470.0, 9216, 4607.0, 9596.0, 656, -5525.0, 4380.0, 605483, -553.0, -1.0, 4608, 9723.0, 9724.0, 144,
14, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
15, 1.0, 9485.0, 663552, 1.0, 9470.0, 9216, 4607.0, 9596.0, 656, -5525.0, 4380.0, 605483, -553.0, -1.0, 4608, 9723.0, 9724.0, 144,
16, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
17, 1.0, 9485.0, 663552, 1.0, 9470.0, 9216, 4607.0, 9596.0, 656, -5525.0, 4380.0, 605483, -553.0, -1.0, 4608, 9723.0, 9724.0, 144,
18, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
19, 1.0, 9485.0, 663552, 1.0, 9470.0, 9216, 4607.0, 9596.0, 656, -5525.0, 4380.0, 605483, -553.0, -1.0, 4608, 9723.0, 9724.0, 144,
20, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
21, 1.0, 9485.0, 663552, 1.0, 9470.0, 9216, 4607.0, 9596.0, 656, -5525.0, 4380.0, 605483, -553.0, -1.0, 4608, 9723.0, 9724.0, 144,
22, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
23, 1.0, 4648.0, 225792, 1.0, 4608.0, 4608, 4686.0, 4734.0, 305, -5525.0, 3232.0, 152658, -553.0, -1.0, 4608, 4861.0, 4861.0, 49,
24, 1.0, 5922.0, 200704, 1.0, 6001.0, 524288, 590.0, 6127.0, 52224, -2542.0, -1.0, 25088, -5525.0, 5727.0, 524288, 6127.0, 6518.0, 50176,
25, 1.0, 9224.0, 82944, 1.0, 9216.0, 9216, 9334.0, 9342.0, 265, -5083.0, -1.0, 50176, -995.0, -1.0, 9216, 9469.0, 9469.0, 9,
26, 1.0, 10018.0, 401408, 1.0, 10097.0, 1048576, 1102.0, 10223.0, 52224, -5083.0, -1.0, 50176, -5525.0, 9612.0, 1048576, 10223.0, 10614.0, 50176,
