LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 12.871997567649741, 1.6089996959562176, 16.2091821222256, 6.197753267973856, 7.783783783783784, 17.529152483198043,
1, 90.9798188131478, 0.36091167793645407, 0.9575229094326815, 11.330107638170151, 2.5945945945945947, 252.08333333333334,
2, 15.114960274127348, 3.778740068531837, 31.174605565387658, 12.919472159639524, 9.266968325791856, 32.269991159688175,
3, 127.95466458879365, 0.5304243111142594, 0.6936317914571084, 68.74600032104446, 5.1891891891891895, 241.23076923076923,
4, 26.900415493901622, 14.273689853906983, 54.69293660367243, 17.717514124293785, 9.266968325791856, 60.47320084311954,
5, 168.441658727373, 0.6931755503184075, 0.4542947400090257, 25.16903121199838, 5.212669683257919, 243.0,
6, 48.40323164114313, 25.683347401422886, 49.205836247437595, 31.325737474637116, 9.881785283474064, 54.67778382793357,
7, 135.8760343011885, 0.6932450729652475, 0.42605686775989166, 85.35593220338983, 5.212669683257919, 196.0,
8, 39.33829870638965, 51.38063504508036, 79.47941983535868, 15.670206121174266, 9.88476621417798, 91.63657090743274,
9, 184.51652647790547, 0.8188603246060894, 0.2620542589740552, 97.31332560834299, 6.9397590361445785, 225.33333333333334,
10, 65.52530199151158, 85.58406790728044, 66.19392752203721, 27.41108986615679, 32.5847110006215, 77.98176173845557,
11, 160.53466050479915, 0.8190543903306079, 0.25168858869534305, 56.142987606001306, 6.9397590361445785, 196.0,
12, 65.54670150228608, 85.6120182887002, 66.21554539516656, 9.87133582530002, 19.8563853961521, 190.90512333965845,
13, 129.67598202071525, 0.9005276529216337, 0.1282001172562048, 64.7683748169839, 8.332730560578662, 144.0,
14, 98.23984336759668, 128.3132648066569, 49.62114537444934, 28.754154727793697, 37.30525117404298, 190.90512333965845,
15, 129.67598202071525, 0.9005276529216337, 0.1282001172562048, 64.7683748169839, 8.332730560578662, 144.0,
16, 98.23984336759668, 128.3132648066569, 49.62114537444934, 28.754154727793697, 37.30525117404298, 190.90512333965845,
17, 129.67598202071525, 0.9005276529216337, 0.1282001172562048, 64.7683748169839, 8.332730560578662, 144.0,
18, 98.23984336759668, 128.3132648066569, 49.62114537444934, 28.754154727793697, 37.30525117404298, 190.90512333965845,
19, 129.67598202071525, 0.9005276529216337, 0.1282001172562048, 64.7683748169839, 8.332730560578662, 144.0,
20, 98.23984336759668, 128.3132648066569, 49.62114537444934, 28.754154727793697, 37.30525117404298, 190.90512333965845,
21, 129.67598202071525, 0.9005276529216337, 0.1282001172562048, 64.7683748169839, 8.332730560578662, 144.0,
22, 98.23984336759668, 128.3132648066569, 49.62114537444934, 28.754154727793697, 37.30525117404298, 190.90512333965845,
23, 44.125854993160054, 0.9005276529216337, 0.10963455149501661, 17.430691938798812, 8.332730560578662, 49.0,
24, 24.553951553706874, 128.2818693418155, 12.778076828969905, 9.869394177812746, 57.44362879368906, 256.0,
25, 8.528946015424165, 0.9476606683804627, 0.053573264781491, 9.87133582530002, 9.262311557788944, 9.0,
26, 32.71458842705786, 170.91703341483293, 8.512469437652811, 9.87133582530002, 94.73086999728973, 256.0,
