LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
13, 1.0, 76273.0, 1280000, 65.0, 76337.0, 25600, 127.0, 76371.0, 36, -5525.0, 56551.0, 204632, -1326.0, -1.0, 12800, 76399.0, 76711.0, 20000,
14, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
15, 1.0, 76273.0, 1280000, 65.0, 76337.0, 25600, 127.0, 76371.0, 36, -5525.0, 56551.0, 204632, -1326.0, -1.0, 12800, 76399.0, 76711.0, 20000,
16, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
17, 1.0, 76273.0, 1280000, 65.0, 76337.0, 25600, 127.0, 76371.0, 36, -5525.0, 56551.0, 204632, -1326.0, -1.0, 12800, 76399.0, 76711.0, 20000,
18, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
19, 1.0, 76273.0, 1280000, 65.0, 76337.0, 25600, 127.0, 76371.0, 36, -5525.0, 56551.0, 204632, -1326.0, -1.0, 12800, 76399.0, 76711.0, 20000,
20, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
21, 1.0, 76273.0, 1280000, 65.0, 76337.0, 25600, 127.0, 76371.0, 36, -5525.0, 56551.0, 204632, -1326.0, -1.0, 12800, 76399.0, 76711.0, 20000,
22, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
23, 1.0, 38073.0, 460800, 65.0, 38137.0, 12800, 127.0, 38171.0, 36, -5525.0, 31939.0, 254393, -1326.0, -1.0, 12800, 38199.0, 38311.0, 7200,
24, 1.0, 8562.0, 25088, 65.0, 9649.0, 524288, 127.0, 9696.0, 50176, -2542.0, -1.0, 25088, -5461.0, 9196.0, 524288, 1469.0, 9935.0, 401471,
25, 1.0, 76273.0, 102400, 65.0, 76337.0, 25600, 127.0, 76339.0, 4, -5083.0, -1.0, 50176, -2652.0, -1.0, 25600, 76399.0, 76423.0, 1600,
26, 1.0, 18274.0, 50176, 65.0, 19361.0, 1048576, 127.0, 19408.0, 50176, -5083.0, -1.0, 50176, -5461.0, 18485.0, 1048576, 1469.0, 19871.0, 802879,
