LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 22.455356297460565, 22.50731910542163, 5.194462855303274, 9.8, 9.455276381909547, 5.2683097729220805,
1, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 9.8, 9.812084109661964, 2.248503246479467,
2, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 9.8, 9.812084109661964, 2.248503246479467,
3, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 9.8, 9.812084109661964, 2.248503246479467,
4, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 9.8, 9.812084109661964, 2.248503246479467,
5, 28.312920265207918, 28.890734964497877, 1.6732550666938353, 9.8, 2.4225226172943404, 3.3978607453542296,
6, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 9.8, 2.3493929801370577, 2.1722839862473964,
7, 15.8224443301242, 16.25516278386125, 8.419196002057765, 9.8, 9.266968325791856, 13.096448552663585,
8, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 9.8, 2.3493929801370577, 2.1722839862473964,
9, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 9.8, 2.3493929801370577, 2.1722839862473964,
10, 26.57040730770928, 30.36617978023918, 0.7907859317770619, 9.8, 6.457235187415209, 32.0,
11, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.8, 29.64893231994209, 32.0,
12, 18.948926720947448, 21.55966773583354, 5.07410148860926, 8.166666666666666, 9.88476621417798, 86.92458521870286,
13, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.8, 29.64893231994209, 32.0,
14, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.8, 29.64893231994209, 32.0,
15, 23.85830328485953, 31.16186551491857, 0.358415553882527, 9.8, 29.498574643660916, 32.0,
16, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 8.166666666666666, 29.869043398997317, 32.0,
17, 25.763538083538084, 25.763538083538084, 3.421719901719902, 6.125, 10.719640852974186, 32.0,
18, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 8.166666666666666, 29.869043398997317, 32.0,
19, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 8.166666666666666, 29.869043398997317, 32.0,
20, 0.8920346273207382, 27.876082103773072, 0.16594980127402406, 0.5, 22.318120395797916, 31.25,
