LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 51725.0, 1778700, 1.0, 51807.0, 1787520, 146.0, 51869.0, 798720, -5525.0, 36450.0, 156268, -995.0, -1.0, 9408, 3758.0, 51873.0, 774463,
1, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -5525.0, 25001.0, 213622, -3757.0, -1.0, 36864, 9764.0, 32615.0, 186687,
2, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -5525.0, 25001.0, 213622, -3757.0, -1.0, 36864, 9764.0, 32615.0, 186687,
3, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -5525.0, 25001.0, 213622, -3757.0, -1.0, 36864, 9764.0, 32615.0, 186687,
4, 1.0, 32201.0, 1679616, 1.0, 32229.0, 1695744, 575.0, 32291.0, 192512, -5525.0, 25001.0, 213622, -3757.0, -1.0, 36864, 9764.0, 32615.0, 186687,
5, 1.0, 17948.0, 903168, 1.0, 18189.0, 958464, 575.0, 18251.0, 103680, -5525.0, 15665.0, 436368, -5525.0, 9445.0, 92114, 10447.0, 18955.0, 100415,
6, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -5525.0, 20981.0, 218206, -5525.0, 27713.0, 1622016, 17869.0, 28603.0, 86591,
7, 1.0, 5046.0, 107648, 1.0, 5257.0, 114688, 63.0, 5319.0, 111232, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 2776.0, 6137.0, 107711,
8, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -5525.0, 20981.0, 218206, -5525.0, 27713.0, 1622016, 17869.0, 28603.0, 86591,
9, 1.0, 28025.0, 1557504, 1.0, 28053.0, 1622016, 1151.0, 28115.0, 89344, -5525.0, 20981.0, 218206, -5525.0, 27713.0, 1622016, 17869.0, 28603.0, 86591,
10, 1.0, 19940.0, 903168, 1.0, 20385.0, 1179648, 1151.0, 20447.0, 52224, -5525.0, 18466.0, 581144, -5525.0, 20051.0, 1179648, 20447.0, 21230.0, 50176,
11, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -5083.0, -1.0, 50176, -5525.0, 29044.0, 1769472, 29159.0, 29734.0, 36864,
12, 1.0, 3954.0, 115200, 1.0, 4001.0, 131072, 127.0, 4063.0, 59648, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 3790.0, 4099.0, 57663,
13, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -5083.0, -1.0, 50176, -5525.0, 29044.0, 1769472, 29159.0, 29734.0, 36864,
14, 1.0, 29049.0, 1327104, 1.0, 29097.0, 1769472, 2303.0, 29159.0, 38400, -5083.0, -1.0, 50176, -5525.0, 29044.0, 1769472, 29159.0, 29734.0, 36864,
15, 1.0, 19354.0, 903168, 1.0, 19377.0, 1179648, 2318.0, 19439.0, 26112, -5083.0, -1.0, 50176, -5525.0, 19043.0, 1179648, 19439.0, 19830.0, 25088,
16, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -2542.0, -1.0, 25088, -5525.0, 37172.0, 2359296, 37871.0, 38070.0, 12800,
17, 1.0, 2984.0, 131072, 1.0, 2993.0, 131072, 255.0, 3055.0, 33792, -1326.0, -1.0, 12544, -5525.0, 2515.0, 131072, 3055.0, 3566.0, 32768,
18, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -2542.0, -1.0, 25088, -5525.0, 37172.0, 2359296, 37871.0, 38070.0, 12800,
19, 1.0, 37770.0, 921600, 1.0, 37809.0, 2359296, 4646.0, 37871.0, 13824, -2542.0, -1.0, 25088, -5525.0, 37172.0, 2359296, 37871.0, 38070.0, 12800,
20, 1.0, 10082.0, 8192, 1.0, 10121.0, 512000, 574.0, 10183.0, 3048, -111.0, -1.0, 512, -5525.0, 9733.0, 512000, 10207.0, 10222.0, 1000,
