LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 28.956975432439208, 7.29506141890198, 13.133116069190272, 5.486576942248807, 7.228915662650603, 14.320951343500363,
1, 96.23067641568781, 0.7590211102746295, 0.3631751008074912, 5.160887378834816, 7.207207207207207, 126.78260869565217,
2, 14.322189317443893, 7.161094658721947, 29.53951546722803, 12.358620689655172, 9.266968325791856, 30.439874137538858,
3, 108.77626699629172, 0.8630183166647938, 0.20606809753904934, 26.746072597747535, 7.239819004524887, 126.04166666666667,
4, 25.24896213360171, 25.764247075103786, 51.30305698830041, 16.79812520924004, 9.266968325791856, 57.899783705839944,
5, 113.87210970297551, 0.9264742653348599, 0.10970297550896864, 8.203105810430937, 9.63855421686747, 122.9090909090909,
6, 42.036653052675675, 42.894543931301705, 42.70688030160226, 27.771412757714128, 9.881785283474064, 48.50042275637154,
7, 112.57057375862568, 0.9265067799063842, 0.10929884669208126, 51.421132842265685, 9.63855421686747, 121.5,
8, 37.53581447540677, 42.89807368617917, 38.20609687675332, 20.939384454877413, 9.88476621417798, 47.39933915506254,
9, 110.80585530073041, 0.9618563828188403, 0.05578767020349274, 11.387229347676183, 9.653092006033182, 115.2,
10, 56.227482840734, 64.25998038941029, 28.615772517159265, 33.78002187999663, 9.427806341045416, 36.40221134674642,
11, 81.2805290448636, 0.9618997520102202, 0.05117607274366875, 64.60218363010185, 9.653092006033182, 84.5,
12, 49.20421671978426, 64.26673204216719, 25.10419220397156, 9.87133582530002, 22.49240879220485, 49.326951399116346,
13, 98.06174825710565, 0.9806174825710564, 0.02727342373400751, 46.581209113467175, 9.653092006033182, 100.0,
14, 65.51460747511017, 85.57009955932757, 16.712910070181167, 35.78249242289178, 46.590953523504844, 35.82139037433155,
15, 98.06174825710565, 0.9806174825710564, 0.02727342373400751, 46.581209113467175, 9.653092006033182, 100.0,
16, 65.51460747511017, 85.57009955932757, 16.712910070181167, 35.78249242289178, 46.590953523504844, 35.82139037433155,
17, 98.06174825710565, 0.9806174825710564, 0.02727342373400751, 46.581209113467175, 9.653092006033182, 100.0,
18, 65.51460747511017, 85.57009955932757, 16.712910070181167, 35.78249242289178, 46.590953523504844, 35.82139037433155,
19, 98.06174825710565, 0.9806174825710564, 0.02727342373400751, 46.581209113467175, 9.653092006033182, 100.0,
20, 65.51460747511017, 85.57009955932757, 16.712910070181167, 35.78249242289178, 46.590953523504844, 35.82139037433155,
21, 98.06174825710565, 0.9806174825710564, 0.02727342373400751, 46.581209113467175, 9.653092006033182, 100.0,
22, 65.51460747511017, 85.57009955932757, 16.712910070181167, 35.78249242289178, 46.590953523504844, 35.82139037433155,
23, 35.30222937255803, 0.9806174825710564, 0.022370336321152224, 15.63382705426833, 9.653092006033182, 36.0,
24, 32.757303737555084, 85.57009955932757, 8.523584135792394, 9.869394177812746, 46.590953523504844, 128.0,
25, 3.960855606699416, 0.990213901674854, 0.010056859938885237, 9.87133582530002, 9.653092006033182, 4.0,
26, 39.26518634451727, 102.57028269588183, 5.108480876455053, 9.87133582530002, 69.26780288016911, 128.0,
