LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 31675.0, 924075, 1.0, 31690.0, 232800, 74.0, 31816.0, 419104, -5525.0, 22560.0, 154096, -332.0, -1.0, 2400, 4430.0, 31969.0, 394399,
1, 1.0, 96729.0, 9331200, 1.0, 96714.0, 73600, 799.0, 96840.0, 35216, -5525.0, 94544.0, 516450, -111.0, -1.0, 800, 96967.0, 97058.0, 11664,
2, 1.0, 27901.0, 401408, 1.0, 27837.0, 200704, 31.0, 27963.0, 827904, -5525.0, 26954.0, 401408, -221.0, -1.0, 2048, 1874.0, 28251.0, 802943,
3, 1.0, 44266.0, 4840000, 1.0, 44242.0, 38400, 1599.0, 44368.0, 9169, -5525.0, 43043.0, 1299030, -221.0, -1.0, 1600, 44495.0, 44518.0, 3025,
4, 1.0, 7759.0, 200704, 1.0, 7823.0, 204800, 63.0, 7949.0, 407808, -5525.0, 6422.0, 200704, -884.0, -1.0, 8192, 1127.0, 8061.0, 401535,
5, 1.0, 75749.0, 8652800, 1.0, 75734.0, 70400, 3199.0, 75860.0, 8336, -5525.0, 67756.0, 601140, -332.0, -1.0, 3200, 75987.0, 76008.0, 2704,
6, 1.0, 9359.0, 401408, 1.0, 9423.0, 409600, 127.0, 9549.0, 407808, -5525.0, 8928.0, 401408, -1658.0, -1.0, 16384, 1383.0, 9661.0, 401535,
7, 1.0, 20530.0, 2332800, 1.0, 20470.0, 19200, 3199.0, 20596.0, 2265, -5525.0, 18096.0, 1214670, -332.0, -1.0, 3200, 20723.0, 20728.0, 729,
8, 1.0, 5109.0, 200704, 1.0, 5221.0, 229376, 127.0, 5347.0, 204288, -5525.0, 4059.0, 200704, -3315.0, -1.0, 32768, 1383.0, 5619.0, 200831,
9, 1.0, 33079.0, 3686400, 1.0, 33016.0, 32000, 6399.0, 33142.0, 1856, -5525.0, 30729.0, 412844, -663.0, -1.0, 6400, 33269.0, 33273.0, 576,
10, 1.0, 6901.0, 401408, 1.0, 7013.0, 458752, 255.0, 7139.0, 204288, -5525.0, 6357.0, 401408, -5525.0, 3810.0, 88018, 1895.0, 7411.0, 200831,
11, 1.0, 13080.0, 1081600, 1.0, 13054.0, 12800, 6399.0, 13180.0, 681, -5525.0, 8121.0, 881626, -663.0, -1.0, 6400, 13307.0, 13308.0, 169,
12, 1.0, 3893.0, 200704, 1.0, 3953.0, 262144, 255.0, 4079.0, 102400, -5083.0, -1.0, 50176, -5525.0, 3300.0, 198518, 2395.0, 4431.0, 100479,
13, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12827.0, 12926.0, 356, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13053.0, 13053.0, 100,
14, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
15, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12827.0, 12926.0, 356, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13053.0, 13053.0, 100,
16, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
17, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12827.0, 12926.0, 356, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13053.0, 13053.0, 100,
18, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
19, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12827.0, 12926.0, 356, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13053.0, 13053.0, 100,
20, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
21, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12827.0, 12926.0, 356, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13053.0, 13053.0, 100,
22, 1.0, 5941.0, 401408, 1.0, 6001.0, 524288, 511.0, 6127.0, 102400, -5525.0, 5692.0, 401408, -5525.0, 5727.0, 524288, 3675.0, 6479.0, 100479,
23, 1.0, 12828.0, 460800, 1.0, 12800.0, 12800, 12891.0, 12926.0, 292, -5525.0, 10745.0, 254378, -1326.0, -1.0, 12800, 13053.0, 13053.0, 36,
