LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 65.0, 24794.0, 924075, 1.0, 12575.0, 2400, 127.0, 24989.0, 788544, -5461.0, 23825.0, 226824, -332.0, -1.0, 2400, 1870.0, 25246.0, 788607,
1, 65.0, 154007.0, 9331200, 1.0, 142312.0, 800, 127.0, 154038.0, 151632, -5461.0, 152402.0, 5023384, -111.0, -1.0, 800, 56183.0, 154743.0, 151695,
2, 65.0, 12639.0, 401408, 33.0, 64.0, 2048, 127.0, 12733.0, 802816, -5461.0, 12166.0, 401408, -221.0, -1.0, 2048, 1022.0, 13181.0, 802879,
3, 65.0, 80256.0, 4840000, 1.0, 77224.0, 1600, 127.0, 80311.0, 75625, -5461.0, 79376.0, 4804864, -221.0, -1.0, 1600, 58843.0, 80692.0, 75688,
4, 65.0, 6589.0, 401408, 1.0, 3390.0, 8192, 127.0, 6651.0, 401408, -5461.0, 6329.0, 401408, -884.0, -1.0, 8192, 1022.0, 6875.0, 401471,
5, 65.0, 144637.0, 8652800, 1.0, 141870.0, 3200, 127.0, 144636.0, 135200, -5461.0, 144078.0, 8652800, -332.0, -1.0, 3200, 59223.0, 145084.0, 135263,
6, 65.0, 13241.0, 802816, 1.0, 10042.0, 16384, 127.0, 13303.0, 802816, -5461.0, 12752.0, 802816, -1658.0, -1.0, 16384, 1022.0, 13751.0, 802879,
7, 65.0, 45859.0, 2332800, 1.0, 45095.0, 3200, 127.0, 45886.0, 36450, -5461.0, 45291.0, 2298368, -332.0, -1.0, 3200, 45949.0, 46518.0, 36450,
8, 65.0, 7729.0, 401408, 1.0, 6882.0, 32768, 127.0, 7791.0, 401408, -5461.0, 7469.0, 401408, -3315.0, -1.0, 32768, 1212.0, 8015.0, 401471,
9, 65.0, 76537.0, 3686400, 1.0, 75898.0, 6400, 127.0, 76536.0, 57600, -5461.0, 75693.0, 3686400, -663.0, -1.0, 6400, 73663.0, 76635.0, 57663,
