LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 144336.0, 1778700, 65.0, 144672.0, 1787520, 127.0, 144719.0, 256, -5525.0, 101604.0, 156268, -995.0, -1.0, 9408, 3492.0, 144791.0, 2323263,
1, 1.0, 104966.0, 1679616, 65.0, 105093.0, 1695744, 127.0, 105127.0, 2304, -5525.0, 81546.0, 213622, -3757.0, -1.0, 36864, 3492.0, 105479.0, 1679679,
2, 1.0, 104966.0, 1679616, 65.0, 105093.0, 1695744, 127.0, 105127.0, 2304, -5525.0, 81546.0, 213622, -3757.0, -1.0, 36864, 3492.0, 105479.0, 1679679,
3, 1.0, 104966.0, 1679616, 65.0, 105093.0, 1695744, 127.0, 105127.0, 2304, -5525.0, 81546.0, 213622, -3757.0, -1.0, 36864, 3492.0, 105479.0, 1679679,
4, 1.0, 104966.0, 1679616, 65.0, 105093.0, 1695744, 127.0, 105127.0, 2304, -5525.0, 81546.0, 213622, -3757.0, -1.0, 36864, 3492.0, 105479.0, 1679679,
5, 1.0, 35998.0, 451584, 65.0, 37143.0, 958464, 127.0, 37157.0, 2048, -5525.0, 26093.0, 218394, -5461.0, 36432.0, 958464, 2162.0, 37493.0, 903231,
6, 1.0, 62710.0, 778752, 65.0, 62901.0, 1622016, 127.0, 62935.0, 4608, -5525.0, 30877.0, 107796, -5461.0, 62181.0, 1622016, 2162.0, 63107.0, 1557567,
7, 1.0, 3880.0, 53824, 65.0, 4389.0, 114688, 127.0, 4396.0, 1152, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 2162.0, 5269.0, 107711,
8, 1.0, 62710.0, 778752, 65.0, 62901.0, 1622016, 127.0, 62935.0, 4608, -5525.0, 30877.0, 107796, -5461.0, 62181.0, 1622016, 2162.0, 63107.0, 1557567,
9, 1.0, 62710.0, 778752, 65.0, 62901.0, 1622016, 127.0, 62935.0, 4608, -5525.0, 30877.0, 107796, -5461.0, 62181.0, 1622016, 2162.0, 63107.0, 1557567,
10, 1.0, 29054.0, 225792, 65.0, 32049.0, 1179648, 127.0, 32051.0, 1024, -5525.0, 19654.0, 139174, -5461.0, 31525.0, 1179648, 1592.0, 32399.0, 903231,
11, 1.0, 47786.0, 331776, 65.0, 48105.0, 1769472, 127.0, 48119.0, 4096, -5083.0, -1.0, 50176, -5461.0, 48052.0, 1769472, 1592.0, 49031.0, 1327167,
12, 1.0, 3186.0, 28800, 65.0, 3505.0, 131072, 127.0, 3536.0, 8448, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 1592.0, 3639.0, 115263,
13, 1.0, 47786.0, 331776, 65.0, 48105.0, 1769472, 127.0, 48119.0, 4096, -5083.0, -1.0, 50176, -5461.0, 48052.0, 1769472, 1592.0, 49031.0, 1327167,
14, 1.0, 47786.0, 331776, 65.0, 48105.0, 1769472, 127.0, 48119.0, 4096, -5083.0, -1.0, 50176, -5461.0, 48052.0, 1769472, 1592.0, 49031.0, 1327167,
15, 1.0, 24634.0, 112896, 65.0, 25209.0, 1179648, 127.0, 25256.0, 25088, -5083.0, -1.0, 50176, -5461.0, 24875.0, 1179648, 1659.0, 25559.0, 903231,
16, 1.0, 49906.0, 115200, 65.0, 50481.0, 2359296, 127.0, 50504.0, 12800, -2542.0, -1.0, 25088, -5461.0, 49654.0, 2359296, 3110.0, 51119.0, 921663,
17, 1.0, 2170.0, 16384, 65.0, 2745.0, 131072, 127.0, 2807.0, 32768, -1326.0, -1.0, 12544, -5461.0, 2393.0, 131072, 1212.0, 3127.0, 131135,
18, 1.0, 49906.0, 115200, 65.0, 50481.0, 2359296, 127.0, 50504.0, 12800, -2542.0, -1.0, 25088, -5461.0, 49654.0, 2359296, 3110.0, 51119.0, 921663,
19, 1.0, 49906.0, 115200, 65.0, 50481.0, 2359296, 127.0, 50504.0, 12800, -2542.0, -1.0, 25088, -5461.0, 49654.0, 2359296, 3110.0, 51119.0, 921663,
20, 1.0, 8394.0, 512, 65.0, 9457.0, 512000, 127.0, 9456.0, 1000, -111.0, -1.0, 512, -5461.0, 9196.0, 512000, 9519.0, 9643.0, 8000,
