LayerID, Total Cycles, Stall Cycles, Overall Util %, Mapping Efficiency %, Compute Util %,
0, 145907, 0, 19.791609552660255, 77.92892851360104, 15.883603263918891,
1, 866874, 0, 1.0511908305013185, 99.86301369863013, 0.7925636007827164,
2, 61935, 0, 40.50698312747235, 100.0, 33.862433862434074,
3, 451249, 0, 1.0474399943268573, 99.50657894736842, 0.7897347535505934,
4, 43511, 0, 57.65898278596217, 100.0, 50.59288537549389,
5, 807499, 0, 1.0464409243850457, 99.41176470588235, 0.7889822595704419,
6, 87023, 0, 57.658320214196245, 100.0, 50.592885375493836,
7, 218499, 0, 1.0426249090384854, 99.04891304347827, 0.786102484472055,
8, 34999, 0, 71.68204805851596, 98.0, 65.84776902887154,
9, 341999, 0, 1.052634656826482, 100.0, 0.7936507936508691,
10, 69999, 0, 71.68102401462878, 98.0, 65.84776902887167,
11, 113999, 0, 0.9265432152913622, 88.02083333333334, 0.6985780423280338,
12, 33935, 0, 73.92957123913364, 87.5, 70.32967032967036,
13, 151999, 0, 0.8223738314067855, 78.125, 0.6200396825396749,
14, 67871, 0, 73.92848197315496, 87.5, 70.32967032967028,
15, 151999, 0, 0.8223738314067855, 78.125, 0.6200396825396749,
16, 67871, 0, 73.92848197315496, 87.5, 70.32967032967028,
17, 151999, 0, 0.8223738314067855, 78.125, 0.6200396825396749,
18, 67871, 0, 73.92848197315496, 87.5, 70.32967032967028,
19, 151999, 0, 0.8223738314067855, 78.125, 0.6200396825396749,
20, 67871, 0, 73.92848197315496, 87.5, 70.32967032967028,
21, 151999, 0, 0.8223738314067855, 78.125, 0.6200396825396749,
22, 67871, 0, 73.92848197315496, 87.5, 70.32967032967028,
23, 75999, 0, 0.5921130541191332, 56.25, 0.44642857142858106,
24, 35775, 0, 70.12718378756115, 76.5625, 68.23324630113143,
25, 75999, 0, 0.1315806786931407, 12.5, 0.09920634920634888,
26, 71551, 0, 70.12620368688069, 76.5625, 68.23324630113152,
