LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 145688.0, 924075, 33.0, 145856.0, 926400, 63.0, 145876.0, 32, -5525.0, 104081.0, 154096, -332.0, -1.0, 2400, 6867.0, 146582.0, 1182847,
1, 1.0, 866812.0, 9331200, 33.0, 866844.0, 292000, 63.0, 866858.0, 16, -5525.0, 833167.0, 525922, -111.0, -1.0, 800, 164223.0, 867347.0, 291631,
2, 1.0, 61810.0, 401408, 33.0, 61905.0, 802816, 63.0, 61935.0, 2048, -5525.0, 59588.0, 401408, -221.0, -1.0, 2048, 4329.0, 62831.0, 802847,
3, 1.0, 450237.0, 4840000, 33.0, 451219.0, 152000, 63.0, 451234.0, 17, -5525.0, 430353.0, 1093782, -221.0, -1.0, 1600, 164223.0, 452520.0, 151281,
4, 1.0, 43322.0, 200704, 33.0, 43481.0, 802816, 63.0, 43511.0, 4096, -5525.0, 35770.0, 200704, -884.0, -1.0, 8192, 3028.0, 44407.0, 802847,
5, 1.0, 807437.0, 8652800, 33.0, 807469.0, 272000, 63.0, 807483.0, 16, -5525.0, 797828.0, 787588, -332.0, -1.0, 3200, 164223.0, 809037.0, 270431,
6, 1.0, 86834.0, 401408, 33.0, 86993.0, 1605632, 63.0, 87023.0, 4096, -5525.0, 83716.0, 401408, -1658.0, -1.0, 16384, 3028.0, 87087.0, 1605663,
7, 1.0, 216537.0, 2332800, 33.0, 218469.0, 73600, 63.0, 218492.0, 25, -5525.0, 207790.0, 634637, -332.0, -1.0, 3200, 164223.0, 219050.0, 72931,
8, 1.0, 34682.0, 100352, 33.0, 34969.0, 819200, 63.0, 34983.0, 4096, -5525.0, 18581.0, 100352, -3315.0, -1.0, 32768, 2370.0, 35895.0, 802847,
9, 1.0, 341937.0, 3686400, 33.0, 341969.0, 115200, 63.0, 341999.0, 32, -5525.0, 338790.0, 341316, -663.0, -1.0, 6400, 164223.0, 342143.0, 115231,
10, 1.0, 69682.0, 200704, 33.0, 69969.0, 1638400, 63.0, 69983.0, 4096, -5525.0, 56378.0, 200704, -5493.0, 68448.0, 1638400, 2370.0, 70063.0, 1605663,
11, 1.0, 110137.0, 1081600, 33.0, 113969.0, 38400, 63.0, 113976.0, 9, -5525.0, 91407.0, 302119, -663.0, -1.0, 6400, 113999.0, 115055.0, 33800,
12, 1.0, 33362.0, 50176, 33.0, 33905.0, 917504, 63.0, 33907.0, 2048, -5083.0, -1.0, 50176, -5493.0, 32655.0, 917504, 2088.0, 34831.0, 802847,
13, 1.0, 151937.0, 1280000, 33.0, 151969.0, 51200, 63.0, 151971.0, 4, -5525.0, 106996.0, 140348, -1326.0, -1.0, 12800, 151999.0, 153248.0, 40000,
14, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 2048, -5525.0, 32149.0, 100352, -5493.0, 67459.0, 1835008, 2088.0, 67935.0, 1605663,
15, 1.0, 151937.0, 1280000, 33.0, 151969.0, 51200, 63.0, 151971.0, 4, -5525.0, 106996.0, 140348, -1326.0, -1.0, 12800, 151999.0, 153248.0, 40000,
16, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 2048, -5525.0, 32149.0, 100352, -5493.0, 67459.0, 1835008, 2088.0, 67935.0, 1605663,
17, 1.0, 151937.0, 1280000, 33.0, 151969.0, 51200, 63.0, 151971.0, 4, -5525.0, 106996.0, 140348, -1326.0, -1.0, 12800, 151999.0, 153248.0, 40000,
18, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 2048, -5525.0, 32149.0, 100352, -5493.0, 67459.0, 1835008, 2088.0, 67935.0, 1605663,
19, 1.0, 151937.0, 1280000, 33.0, 151969.0, 51200, 63.0, 151971.0, 4, -5525.0, 106996.0, 140348, -1326.0, -1.0, 12800, 151999.0, 153248.0, 40000,
20, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 2048, -5525.0, 32149.0, 100352, -5493.0, 67459.0, 1835008, 2088.0, 67935.0, 1605663,
21, 1.0, 151937.0, 1280000, 33.0, 151969.0, 51200, 63.0, 151971.0, 4, -5525.0, 106996.0, 140348, -1326.0, -1.0, 12800, 151999.0, 153248.0, 40000,
22, 1.0, 67298.0, 100352, 33.0, 67841.0, 1835008, 63.0, 67843.0, 2048, -5525.0, 32149.0, 100352, -5493.0, 67459.0, 1835008, 2088.0, 67935.0, 1605663,
23, 1.0, 68337.0, 460800, 33.0, 75969.0, 25600, 63.0, 75971.0, 4, -5525.0, 32309.0, 263837, -1326.0, -1.0, 12800, 75999.0, 76448.0, 14400,
24, 1.0, 34690.0, 25088, 33.0, 35745.0, 1048576, 63.0, 35760.0, 17408, -2542.0, -1.0, 25088, -5493.0, 33946.0, 1048576, 1900.0, 36671.0, 802847,
25, 1.0, 75937.0, 102400, 33.0, 75969.0, 25600, 63.0, 75971.0, 4, -5083.0, -1.0, 50176, -2652.0, -1.0, 25600, 75999.0, 76098.0, 3200,
26, 1.0, 70466.0, 50176, 33.0, 71521.0, 2097152, 63.0, 71536.0, 17408, -5083.0, -1.0, 50176, -5493.0, 69759.0, 2097152, 1900.0, 71615.0, 1605663,
