LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 13.0, 113069.0, 1016064, 1.0, 100636.0, 864, 23.0, 113197.0, 1204224, -5513.0, 110688.0, 891078, -111.0, -1.0, 864, 4636.0, 116785.0, 1204235,
1, 13.0, 291205.0, 3484800, 1.0, 279094.0, 288, 23.0, 291204.0, 290400, -5513.0, 290862.0, 3484800, -111.0, -1.0, 288, 55455.0, 292375.0, 290411,
2, 13.0, 226389.0, 2408448, 1.0, 213838.0, 2048, 23.0, 226395.0, 2408448, -5513.0, 222299.0, 2408448, -221.0, -1.0, 2048, 4636.0, 228963.0, 2408459,
3, 13.0, 152092.0, 1806336, 1.0, 149002.0, 576, 23.0, 152148.0, 150528, -5513.0, 150654.0, 1784896, -111.0, -1.0, 576, 55897.0, 155487.0, 150539,
4, 13.0, 209201.0, 2207744, 1.0, 206062.0, 8192, 23.0, 209215.0, 2408448, -5513.0, 202629.0, 2207744, -884.0, -1.0, 8192, 4670.0, 211779.0, 2408459,
5, 13.0, 283189.0, 3359232, 1.0, 280262.0, 1152, 23.0, 283188.0, 279936, -5513.0, 279464.0, 3359232, -221.0, -1.0, 1152, 55931.0, 283487.0, 279947,
6, 13.0, 383555.0, 4415488, 1.0, 380412.0, 16384, 23.0, 383565.0, 4415488, -5513.0, 378246.0, 4415488, -1658.0, -1.0, 16384, 4670.0, 387495.0, 4415499,
7, 13.0, 78488.0, 903168, 1.0, 77722.0, 1152, 23.0, 78516.0, 75264, -5513.0, 73528.0, 881792, -221.0, -1.0, 1152, 57699.0, 80191.0, 75275,
8, 13.0, 197941.0, 2207744, 1.0, 197150.0, 32768, 23.0, 197947.0, 2207744, -5513.0, 193092.0, 2207744, -3315.0, -1.0, 32768, 4806.0, 202222.0, 2207755,
9, 13.0, 136309.0, 1557504, 1.0, 135622.0, 2304, 23.0, 136308.0, 129792, -5513.0, 135395.0, 1557504, -332.0, -1.0, 2304, 58073.0, 137919.0, 129803,
