LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 1285184.0, 1778700, 13.0, 1285446.0, 9492672, 23.0, 1285457.0, 256, -5525.0, 901701.0, 157228, -995.0, -1.0, 9408, 7079.0, 1285743.0, 10067211,
1, 1.0, 1142986.0, 1679616, 13.0, 1143061.0, 8957952, 23.0, 1143071.0, 768, -5525.0, 859371.0, 220790, -3757.0, -1.0, 36864, 7079.0, 1147679.0, 8957963,
2, 1.0, 1142986.0, 1679616, 13.0, 1143061.0, 8957952, 23.0, 1143071.0, 768, -5525.0, 859371.0, 220790, -3757.0, -1.0, 36864, 7079.0, 1147679.0, 8957963,
3, 1.0, 1142986.0, 1679616, 13.0, 1143061.0, 8957952, 23.0, 1143071.0, 768, -5525.0, 859371.0, 220790, -3757.0, -1.0, 36864, 7079.0, 1147679.0, 8957963,
4, 1.0, 1142986.0, 1679616, 13.0, 1143061.0, 8957952, 23.0, 1143071.0, 768, -5525.0, 859371.0, 220790, -3757.0, -1.0, 36864, 7079.0, 1147679.0, 8957963,
5, 1.0, 510474.0, 451584, 13.0, 513205.0, 4866048, 23.0, 513207.0, 512, -5525.0, 394961.0, 209782, -5513.0, 512795.0, 4866048, 5855.0, 513727.0, 4816907,
6, 1.0, 886314.0, 778752, 13.0, 886453.0, 8404992, 23.0, 886455.0, 512, -5525.0, 450685.0, 107730, -5513.0, 885729.0, 8404992, 5855.0, 887487.0, 8306699,
7, 1.0, 65946.0, 53824, 13.0, 68993.0, 581632, 23.0, 69000.0, 128, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 5855.0, 72147.0, 645899,
8, 1.0, 886314.0, 778752, 13.0, 886453.0, 8404992, 23.0, 886455.0, 512, -5525.0, 450685.0, 107730, -5513.0, 885729.0, 8404992, 5855.0, 887487.0, 8306699,
9, 1.0, 886314.0, 778752, 13.0, 886453.0, 8404992, 23.0, 886455.0, 512, -5525.0, 450685.0, 107730, -5513.0, 885729.0, 8404992, 5855.0, 887487.0, 8306699,
10, 1.0, 463722.0, 225792, 13.0, 473269.0, 5013504, 23.0, 473271.0, 1024, -5525.0, 236647.0, 102272, -5513.0, 469405.0, 5013504, 5243.0, 473791.0, 4816907,
11, 1.0, 667882.0, 331776, 13.0, 668149.0, 7077888, 23.0, 668159.0, 3072, -5083.0, -1.0, 50176, -5513.0, 667619.0, 7077888, 5243.0, 672767.0, 7077899,
12, 1.0, 57142.0, 28800, 13.0, 60595.0, 622592, 23.0, 60606.0, 2304, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 5243.0, 62721.0, 633611,
13, 1.0, 667882.0, 331776, 13.0, 668149.0, 7077888, 23.0, 668159.0, 3072, -5083.0, -1.0, 50176, -5513.0, 667619.0, 7077888, 5243.0, 672767.0, 7077899,
14, 1.0, 667882.0, 331776, 13.0, 668149.0, 7077888, 23.0, 668159.0, 3072, -5083.0, -1.0, 50176, -5513.0, 667619.0, 7077888, 5243.0, 672767.0, 7077899,
15, 1.0, 477216.0, 112896, 13.0, 524149.0, 5898240, 23.0, 524148.0, 512, -5083.0, -1.0, 50176, -5513.0, 520462.0, 5898240, 4937.0, 524671.0, 4816907,
16, 1.0, 628458.0, 115200, 13.0, 628981.0, 7077888, 23.0, 628980.0, 512, -2542.0, -1.0, 25088, -5513.0, 628485.0, 7077888, 4937.0, 633087.0, 4915211,
17, 1.0, 59526.0, 16384, 13.0, 72053.0, 786432, 23.0, 72063.0, 2048, -1326.0, -1.0, 12544, -5513.0, 70569.0, 786432, 4937.0, 72242.0, 720907,
18, 1.0, 628458.0, 115200, 13.0, 628981.0, 7077888, 23.0, 628980.0, 512, -2542.0, -1.0, 25088, -5513.0, 628485.0, 7077888, 4937.0, 633087.0, 4915211,
19, 1.0, 628458.0, 115200, 13.0, 628981.0, 7077888, 23.0, 628980.0, 512, -2542.0, -1.0, 25088, -5513.0, 628485.0, 7077888, 4937.0, 633087.0, 4915211,
20, 1.0, 43440.0, 512, 13.0, 44447.0, 512000, 23.0, 44450.0, 1000, -111.0, -1.0, 512, -5513.0, 42849.0, 512000, 44461.0, 48044.0, 43000,
