LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 832386.0, 1778700, 17.0, 832672.0, 7121856, 31.0, 832687.0, 256, -5525.0, 584764.0, 157036, -995.0, -1.0, 9408, 5971.0, 832859.0, 7744015,
1, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 256, -5525.0, 545175.0, 220022, -3757.0, -1.0, 36864, 5971.0, 726407.0, 6718479,
2, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 256, -5525.0, 545175.0, 220022, -3757.0, -1.0, 36864, 5971.0, 726407.0, 6718479,
3, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 256, -5525.0, 545175.0, 220022, -3757.0, -1.0, 36864, 5971.0, 726407.0, 6718479,
4, 1.0, 724586.0, 1679616, 17.0, 724665.0, 6746112, 31.0, 724667.0, 256, -5525.0, 545175.0, 220022, -3757.0, -1.0, 36864, 5971.0, 726407.0, 6718479,
5, 1.0, 304690.0, 451584, 17.0, 306921.0, 3612672, 31.0, 306935.0, 2048, -5525.0, 242389.0, 206710, -5509.0, 305115.0, 3612672, 4729.0, 308087.0, 3612687,
6, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 512, -5525.0, 272671.0, 107218, -5509.0, 535130.0, 6340608, 4729.0, 541007.0, 6230031,
7, 1.0, 35338.0, 53824, 17.0, 36873.0, 434176, 31.0, 36880.0, 1152, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 4729.0, 39607.0, 430607,
8, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 512, -5525.0, 272671.0, 107218, -5509.0, 535130.0, 6340608, 4729.0, 541007.0, 6230031,
9, 1.0, 538546.0, 778752, 17.0, 538689.0, 6340608, 31.0, 538691.0, 512, -5525.0, 272671.0, 107218, -5509.0, 535130.0, 6340608, 4729.0, 541007.0, 6230031,
10, 1.0, 275138.0, 225792, 17.0, 282657.0, 3833856, 31.0, 282659.0, 1024, -5525.0, 139839.0, 102616, -5509.0, 281070.0, 3833856, 4092.0, 283823.0, 3612687,
11, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 4096, -5083.0, -1.0, 50176, -5509.0, 391048.0, 5308416, 4092.0, 394847.0, 5308431,
12, 1.0, 33538.0, 28800, 17.0, 36225.0, 491520, 31.0, 36224.0, 256, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 4092.0, 37391.0, 460815,
13, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 4096, -5083.0, -1.0, 50176, -5509.0, 391048.0, 5308416, 4092.0, 394847.0, 5308431,
14, 1.0, 391106.0, 331776, 17.0, 391377.0, 5308416, 31.0, 391391.0, 4096, -5083.0, -1.0, 50176, -5509.0, 391048.0, 5308416, 4092.0, 394847.0, 5308431,
15, 1.0, 285154.0, 112896, 17.0, 321393.0, 4718592, 31.0, 321392.0, 512, -5083.0, -1.0, 50176, -5509.0, 319898.0, 4718592, 3770.0, 322559.0, 3612687,
16, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 4608, -2542.0, -1.0, 25088, -5509.0, 319898.0, 4718592, 3770.0, 323711.0, 3686415,
17, 1.0, 35170.0, 16384, 17.0, 35697.0, 524288, 31.0, 35711.0, 8192, -1326.0, -1.0, 12544, -5509.0, 33862.0, 524288, 3770.0, 37375.0, 524303,
18, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 4608, -2542.0, -1.0, 25088, -5509.0, 319898.0, 4718592, 3770.0, 323711.0, 3686415,
19, 1.0, 320866.0, 115200, 17.0, 321393.0, 4718592, 31.0, 321400.0, 4608, -2542.0, -1.0, 25088, -5509.0, 319898.0, 4718592, 3770.0, 323711.0, 3686415,
20, 1.0, 32442.0, 512, 17.0, 33457.0, 512000, 31.0, 33456.0, 1000, -111.0, -1.0, 512, -5509.0, 32528.0, 512000, 33471.0, 35470.0, 32000,
