LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 38.0, 43354.0, 338688, 65.0, 43412.0, 169344, 127.0, 43511.0, 2048, -5488.0, 31562.0, 151972, -111.0, -1.0, 864, 6121.0, 43735.0, 401471,
1, 1.0, 181323.0, 3484800, 65.0, 181355.0, 54720, 127.0, 181389.0, 4, -5525.0, 160059.0, 437886, -111.0, -1.0, 288, 165151.0, 181531.0, 60563,
2, 33.0, 49594.0, 401408, 65.0, 49689.0, 401408, 127.0, 49783.0, 4096, -5493.0, 47811.0, 401408, -221.0, -1.0, 2048, 3492.0, 50231.0, 802879,
3, 1.0, 84104.0, 1806336, 65.0, 84168.0, 28224, 127.0, 84230.0, 64, -5525.0, 82162.0, 901088, -111.0, -1.0, 576, 84230.0, 84670.0, 28224,
4, 1.0, 15328.0, 200704, 65.0, 15519.0, 401408, 127.0, 15581.0, 8192, -5525.0, 12750.0, 200704, -884.0, -1.0, 8192, 2162.0, 15805.0, 401471,
5, 1.0, 158021.0, 3359232, 65.0, 158085.0, 52992, 127.0, 158119.0, 36, -5525.0, 153794.0, 515221, -221.0, -1.0, 1152, 158147.0, 158967.0, 52488,
6, 1.0, 30910.0, 401408, 65.0, 31101.0, 802816, 127.0, 31163.0, 8192, -5525.0, 29919.0, 401408, -1658.0, -1.0, 16384, 2162.0, 31611.0, 802879,
7, 1.0, 43421.0, 903168, 65.0, 44631.0, 14976, 127.0, 44645.0, 16, -5525.0, 39207.0, 530694, -221.0, -1.0, 1152, 44693.0, 44913.0, 14112,
8, 1.0, 11214.0, 100352, 65.0, 11533.0, 425984, 127.0, 11547.0, 4096, -5525.0, 5830.0, 100352, -3315.0, -1.0, 32768, 1592.0, 11819.0, 401471,
9, 1.0, 75509.0, 1557504, 65.0, 75573.0, 25344, 127.0, 75607.0, 36, -5525.0, 64400.0, 255622, -332.0, -1.0, 2304, 75635.0, 76015.0, 24336,
10, 1.0, 22810.0, 200704, 65.0, 23129.0, 851968, 127.0, 23143.0, 4096, -5525.0, 17870.0, 200704, -5461.0, 22545.0, 851968, 1592.0, 23639.0, 802879,
11, 1.0, 25085.0, 451584, 65.0, 27441.0, 9216, 127.0, 27443.0, 4, -5525.0, 19515.0, 352171, -332.0, -1.0, 2304, 27503.0, 27613.0, 7056,
12, 1.0, 10594.0, 50176, 65.0, 11169.0, 524288, 127.0, 11171.0, 2048, -5083.0, -1.0, 50176, -5461.0, 10716.0, 524288, 1212.0, 11455.0, 401471,
13, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 16, -5525.0, 36677.0, 120730, -553.0, -1.0, 4608, 41255.0, 41416.0, 10368,
14, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
15, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 16, -5525.0, 36677.0, 120730, -553.0, -1.0, 4608, 41255.0, 41416.0, 10368,
16, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
17, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 16, -5525.0, 36677.0, 120730, -553.0, -1.0, 4608, 41255.0, 41416.0, 10368,
18, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
19, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 16, -5525.0, 36677.0, 120730, -553.0, -1.0, 4608, 41255.0, 41416.0, 10368,
20, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
21, 1.0, 41129.0, 663552, 65.0, 41193.0, 13824, 127.0, 41207.0, 16, -5525.0, 36677.0, 120730, -553.0, -1.0, 4608, 41255.0, 41416.0, 10368,
22, 1.0, 21826.0, 100352, 65.0, 22401.0, 1048576, 127.0, 22403.0, 2048, -5525.0, 9158.0, 100352, -5461.0, 21335.0, 1048576, 1212.0, 22911.0, 802879,
23, 1.0, 13625.0, 225792, 65.0, 13689.0, 4608, 127.0, 13736.0, 49, -5525.0, 9561.0, 152679, -553.0, -1.0, 4608, 13751.0, 13806.0, 3528,
24, 1.0, 8562.0, 25088, 65.0, 9649.0, 524288, 127.0, 9696.0, 50176, -2542.0, -1.0, 25088, -5461.0, 9196.0, 524288, 1469.0, 9935.0, 401471,
