LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 182.0, 38560.0, 924075, 257.0, 38666.0, 117600, 511.0, 38878.0, 1056, -5344.0, 27316.0, 155644, -332.0, -1.0, 2400, 5506.0, 39130.0, 394527,
1, 1.0, 140617.0, 9331200, 257.0, 140649.0, 36800, 511.0, 141015.0, 144, -5525.0, 136545.0, 516450, -111.0, -1.0, 800, 141127.0, 141309.0, 46656,
2, 225.0, 40096.0, 401408, 257.0, 40191.0, 100352, 511.0, 40669.0, 16384, -5301.0, 39241.0, 401408, -221.0, -1.0, 2048, 3128.0, 40781.0, 803071,
3, 1.0, 63917.0, 4840000, 257.0, 63981.0, 19200, 511.0, 64380.0, 209, -5525.0, 61544.0, 3255492, -221.0, -1.0, 1600, 64427.0, 64509.0, 21175,
4, 193.0, 10984.0, 200704, 257.0, 11175.0, 106496, 511.0, 11429.0, 8192, -5333.0, 9140.0, 200704, -884.0, -1.0, 8192, 1644.0, 11677.0, 401663,
5, 1.0, 109170.0, 8652800, 257.0, 109298.0, 35200, 511.0, 109568.0, 144, -5525.0, 105103.0, 1138256, -332.0, -1.0, 3200, 109680.0, 109817.0, 35152,
6, 129.0, 10984.0, 401408, 257.0, 11239.0, 212992, 511.0, 11429.0, 8192, -5397.0, 10065.0, 401408, -1658.0, -1.0, 16384, 1644.0, 11677.0, 401663,
7, 1.0, 29402.0, 2332800, 257.0, 29530.0, 9600, 511.0, 29873.0, 217, -5525.0, 27787.0, 2148792, -332.0, -1.0, 3200, 29912.0, 29949.0, 9477,
8, 129.0, 3322.0, 100352, 257.0, 3705.0, 131072, 511.0, 3847.0, 4096, -5397.0, 1238.0, 100352, -3315.0, -1.0, 32768, 879.0, 4223.0, 200959,
9, 1.0, 57014.0, 3686400, 257.0, 57270.0, 19200, 511.0, 57332.0, 64, -5525.0, 53855.0, 3333961, -663.0, -1.0, 6400, 57524.0, 57580.0, 14400,
