LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 17.0, 485701.0, 7114800, 1.0, 473710.0, 9408, 31.0, 485839.0, 7744000, -5509.0, 467361.0, 3867245, -995.0, -1.0, 9408, 3494.0, 485999.0, 7744015,
1, 17.0, 426513.0, 6718464, 1.0, 423582.0, 36864, 31.0, 426527.0, 6718464, -5509.0, 424430.0, 6718464, -3757.0, -1.0, 36864, 3540.0, 428255.0, 6718479,
2, 17.0, 426513.0, 6718464, 1.0, 423582.0, 36864, 31.0, 426527.0, 6718464, -5509.0, 424430.0, 6718464, -3757.0, -1.0, 36864, 3540.0, 428255.0, 6718479,
3, 17.0, 426513.0, 6718464, 1.0, 423582.0, 36864, 31.0, 426527.0, 6718464, -5509.0, 424430.0, 6718464, -3757.0, -1.0, 36864, 3540.0, 428255.0, 6718479,
4, 17.0, 426513.0, 6718464, 1.0, 423582.0, 36864, 31.0, 426527.0, 6718464, -5509.0, 424430.0, 6718464, -3757.0, -1.0, 36864, 3540.0, 428255.0, 6718479,
5, 17.0, 238996.0, 3612672, 1.0, 238226.0, 73728, 31.0, 239039.0, 3612672, -5509.0, 236086.0, 3356378, -5525.0, 178464.0, 73728, 3678.0, 240191.0, 3612687,
6, 17.0, 415857.0, 6230016, 1.0, 415166.0, 147456, 31.0, 415871.0, 6230016, -5509.0, 413086.0, 6230016, -5525.0, 311193.0, 147456, 3724.0, 418175.0, 6230031,
7, 17.0, 28339.0, 430592, 1.0, 27513.0, 8192, 31.0, 28383.0, 430592, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 3678.0, 31103.0, 430607,
8, 17.0, 415857.0, 6230016, 1.0, 415166.0, 147456, 31.0, 415871.0, 6230016, -5509.0, 413086.0, 6230016, -5525.0, 311193.0, 147456, 3724.0, 418175.0, 6230031,
9, 17.0, 415857.0, 6230016, 1.0, 415166.0, 147456, 31.0, 415871.0, 6230016, -5509.0, 413086.0, 6230016, -5525.0, 311193.0, 147456, 3724.0, 418175.0, 6230031,
10, 17.0, 278754.0, 3612672, 1.0, 278558.0, 294912, 31.0, 278783.0, 3612672, -5509.0, 273400.0, 1814196, -5525.0, 261120.0, 294912, 4276.0, 279935.0, 3612687,
11, 17.0, 437745.0, 5308416, 1.0, 437586.0, 589824, 31.0, 437759.0, 5308416, -5083.0, -1.0, 50176, -5525.0, 410024.0, 589824, 4591.0, 441215.0, 5308431,
12, 17.0, 34657.0, 460800, 1.0, 34433.0, 32768, 31.0, 34687.0, 460800, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 4184.0, 35839.0, 460815,
13, 17.0, 437745.0, 5308416, 1.0, 437586.0, 589824, 31.0, 437759.0, 5308416, -5083.0, -1.0, 50176, -5525.0, 410024.0, 589824, 4591.0, 441215.0, 5308431,
14, 17.0, 437745.0, 5308416, 1.0, 437586.0, 589824, 31.0, 437759.0, 5308416, -5083.0, -1.0, 50176, -5525.0, 410024.0, 589824, 4591.0, 441215.0, 5308431,
15, 17.0, 437737.0, 3612672, 1.0, 437681.0, 1179648, 31.0, 437759.0, 3612672, -5083.0, -1.0, 50176, -5525.0, 430544.0, 1179648, 6714.0, 438911.0, 3612687,
16, 17.0, 654321.0, 3686400, 1.0, 654281.0, 2359296, 31.0, 654335.0, 3686400, -2542.0, -1.0, 25088, -5525.0, 643552.0, 2359296, 9842.0, 656639.0, 3686415,
17, 17.0, 56296.0, 524288, 1.0, 56226.0, 131072, 31.0, 56319.0, 524288, -1326.0, -1.0, 12544, -5525.0, 47421.0, 131072, 5971.0, 57983.0, 524303,
18, 17.0, 654321.0, 3686400, 1.0, 654281.0, 2359296, 31.0, 654335.0, 3686400, -2542.0, -1.0, 25088, -5525.0, 643552.0, 2359296, 9842.0, 656639.0, 3686415,
19, 17.0, 654321.0, 3686400, 1.0, 654281.0, 2359296, 31.0, 654335.0, 3686400, -2542.0, -1.0, 25088, -5525.0, 643552.0, 2359296, 9842.0, 656639.0, 3686415,
20, 17.0, 94737.0, 32256, 1.0, 94721.0, 512000, 31.0, 94743.0, 32000, -111.0, -1.0, 512, -5525.0, 91281.0, 512000, 94751.0, 96750.0, 32000,
