LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 535907.0, 7114800, 1.0, 535941.0, 7121856, 146.0, 535955.0, 871296, -5525.0, 510940.0, 637870, -995.0, -1.0, 9408, 38378.0, 535971.0, 774415,
1, 1.0, 443565.0, 6718464, 1.0, 443577.0, 6746112, 575.0, 443591.0, 210048, -5525.0, 416124.0, 883022, -3757.0, -1.0, 36864, 131491.0, 444887.0, 186639,
2, 1.0, 443565.0, 6718464, 1.0, 443577.0, 6746112, 575.0, 443591.0, 210048, -5525.0, 416124.0, 883022, -3757.0, -1.0, 36864, 131491.0, 444887.0, 186639,
3, 1.0, 443565.0, 6718464, 1.0, 443577.0, 6746112, 575.0, 443591.0, 210048, -5525.0, 416124.0, 883022, -3757.0, -1.0, 36864, 131491.0, 444887.0, 186639,
4, 1.0, 443565.0, 6718464, 1.0, 443577.0, 6746112, 575.0, 443591.0, 210048, -5525.0, 416124.0, 883022, -3757.0, -1.0, 36864, 131491.0, 444887.0, 186639,
5, 1.0, 237344.0, 3612672, 1.0, 237537.0, 3612672, 575.0, 237551.0, 112896, -5525.0, 236149.0, 1665692, -5525.0, 149052.0, 82898, 131471.0, 240367.0, 100367,
6, 1.0, 406581.0, 6230016, 1.0, 406593.0, 6340608, 1151.0, 406607.0, 97536, -5525.0, 382669.0, 878414, -5525.0, 306114.0, 202614, 260029.0, 408559.0, 86543,
7, 1.0, 39648.0, 430592, 1.0, 39841.0, 434176, 63.0, 39855.0, 121216, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 20481.0, 43127.0, 107663,
8, 1.0, 406581.0, 6230016, 1.0, 406593.0, 6340608, 1151.0, 406607.0, 97536, -5525.0, 382669.0, 878414, -5525.0, 306114.0, 202614, 260029.0, 408559.0, 86543,
9, 1.0, 406581.0, 6230016, 1.0, 406593.0, 6340608, 1151.0, 406607.0, 97536, -5525.0, 382669.0, 878414, -5525.0, 306114.0, 202614, 260029.0, 408559.0, 86543,
10, 1.0, 245444.0, 3612672, 1.0, 245841.0, 3833856, 1151.0, 245855.0, 56832, -5525.0, 239774.0, 1692473, -5525.0, 216282.0, 423614, 245855.0, 248990.0, 50176,
11, 1.0, 336081.0, 5308416, 1.0, 336081.0, 5308416, 2303.0, 336095.0, 41472, -5083.0, -1.0, 50176, -5525.0, 316247.0, 865614, 336095.0, 338398.0, 36864,
12, 1.0, 37732.0, 460800, 1.0, 37905.0, 491520, 127.0, 37919.0, 65280, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 36472.0, 38063.0, 57615,
13, 1.0, 336081.0, 5308416, 1.0, 336081.0, 5308416, 2303.0, 336095.0, 41472, -5083.0, -1.0, 50176, -5525.0, 316247.0, 865614, 336095.0, 338398.0, 36864,
14, 1.0, 336081.0, 5308416, 1.0, 336081.0, 5308416, 2303.0, 336095.0, 41472, -5083.0, -1.0, 50176, -5525.0, 316247.0, 865614, 336095.0, 338398.0, 36864,
15, 1.0, 297698.0, 3612672, 1.0, 298737.0, 4718592, 2303.0, 298751.0, 29184, -5083.0, -1.0, 50176, -5525.0, 290573.0, 1749614, 298751.0, 300318.0, 25088,
16, 1.0, 296810.0, 3686400, 1.0, 296817.0, 4718592, 4607.0, 296831.0, 14848, -2542.0, -1.0, 25088, -5525.0, 295414.0, 4718592, 296831.0, 297630.0, 12800,
17, 1.0, 36584.0, 524288, 1.0, 36593.0, 524288, 255.0, 36607.0, 36864, -1326.0, -1.0, 12544, -5525.0, 29877.0, 135076, 36607.0, 38654.0, 32768,
18, 1.0, 296810.0, 3686400, 1.0, 296817.0, 4718592, 4607.0, 296831.0, 14848, -2542.0, -1.0, 25088, -5525.0, 295414.0, 4718592, 296831.0, 297630.0, 12800,
19, 1.0, 296810.0, 3686400, 1.0, 296817.0, 4718592, 4607.0, 296831.0, 14848, -2542.0, -1.0, 25088, -5525.0, 295414.0, 4718592, 296831.0, 297630.0, 12800,
20, 1.0, 34116.0, 32256, 1.0, 34123.0, 512000, 526.0, 34137.0, 3016, -111.0, -1.0, 512, -5525.0, 32886.0, 512000, 34145.0, 34207.0, 1000,
