LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 1023085.0, 10672200, 1.0, 1023107.0, 9492672, 146.0, 1023117.0, 919696, -5525.0, 1002478.0, 959746, -995.0, -1.0, 9408, 65042.0, 1023147.0, 774411,
1, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -5525.0, 835818.0, 1325790, -3757.0, -1.0, 36864, 230207.0, 873611.0, 186635,
2, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -5525.0, 835818.0, 1325790, -3757.0, -1.0, 36864, 230207.0, 873611.0, 186635,
3, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -5525.0, 835818.0, 1325790, -3757.0, -1.0, 36864, 230207.0, 873611.0, 186635,
4, 1.0, 871873.0, 10077696, 1.0, 871865.0, 8957952, 575.0, 871875.0, 221616, -5525.0, 835818.0, 1325790, -3757.0, -1.0, 36864, 230207.0, 873611.0, 186635,
5, 1.0, 433936.0, 4967424, 1.0, 434133.0, 4866048, 575.0, 434143.0, 117776, -5525.0, 433231.0, 2322786, -5525.0, 276854.0, 80594, 232010.0, 437902.0, 100363,
6, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -5525.0, 704343.0, 1211194, -5525.0, 603416.0, 188790, 456663.0, 738700.0, 86539,
7, 1.0, 66892.0, 592064, 1.0, 67151.0, 581632, 63.0, 67161.0, 126392, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 33443.0, 71528.0, 107659,
8, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -5525.0, 704343.0, 1211194, -5525.0, 603416.0, 188790, 456663.0, 738700.0, 86539,
9, 1.0, 736079.0, 8566272, 1.0, 736083.0, 8404992, 1151.0, 736093.0, 101576, -5525.0, 704343.0, 1211194, -5525.0, 603416.0, 188790, 456663.0, 738700.0, 86539,
10, 1.0, 438672.0, 4967424, 1.0, 439057.0, 5013504, 1151.0, 439067.0, 59152, -5525.0, 433795.0, 2287696, -5525.0, 360398.0, 377580, 439075.0, 443256.0, 50176,
11, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -5083.0, -1.0, 50176, -5525.0, 560546.0, 1141864, 614063.0, 617134.0, 36864,
12, 1.0, 62532.0, 633600, 1.0, 62681.0, 622592, 127.0, 62691.0, 67632, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 58477.0, 62891.0, 57611,
13, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -5083.0, -1.0, 50176, -5525.0, 560546.0, 1141864, 614063.0, 617134.0, 36864,
14, 1.0, 614053.0, 7299072, 1.0, 614045.0, 7077888, 2303.0, 614055.0, 43200, -5083.0, -1.0, 50176, -5525.0, 560546.0, 1141864, 614063.0, 617134.0, 36864,
15, 1.0, 499044.0, 4854528, 1.0, 500075.0, 5898240, 2303.0, 500085.0, 30248, -5083.0, -1.0, 50176, -5525.0, 479136.0, 2311330, 500089.0, 502179.0, 25088,
16, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -2542.0, -1.0, 25088, -5525.0, 582881.0, 7004160, 597269.0, 598335.0, 12800,
17, 1.0, 71430.0, 704512, 1.0, 71709.0, 786432, 255.0, 71719.0, 38960, -1326.0, -1.0, 12544, -5525.0, 56970.0, 137124, 71723.0, 74453.0, 32768,
18, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -2542.0, -1.0, 25088, -5525.0, 582881.0, 7004160, 597269.0, 598335.0, 12800,
19, 1.0, 597248.0, 4953600, 1.0, 597255.0, 7077888, 4607.0, 597265.0, 15896, -2542.0, -1.0, 25088, -5525.0, 582881.0, 7004160, 597269.0, 598335.0, 12800,
20, 1.0, 44834.0, 43008, 1.0, 44837.0, 512000, 522.0, 44847.0, 3016, -111.0, -1.0, 512, -5525.0, 43203.0, 512000, 44855.0, 44938.0, 1000,
