LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 28171.0, 924075, 1.0, 28186.0, 117600, 74.0, 28440.0, 419360, -5525.0, 20073.0, 153652, -332.0, -1.0, 2400, 3791.0, 28693.0, 394527,
1, 1.0, 59893.0, 9331200, 1.0, 59750.0, 36800, 799.0, 60004.0, 35216, -5525.0, 58506.0, 516450, -111.0, -1.0, 800, 60259.0, 60304.0, 11664,
2, 1.0, 26303.0, 401408, 1.0, 26111.0, 100352, 31.0, 26365.0, 827904, -5525.0, 25544.0, 401408, -221.0, -1.0, 2048, 1784.0, 26669.0, 803071,
3, 1.0, 24962.0, 4840000, 1.0, 24810.0, 19200, 1599.0, 25064.0, 9169, -5525.0, 24368.0, 2588350, -221.0, -1.0, 1600, 25319.0, 25330.0, 3025,
4, 1.0, 7015.0, 200704, 1.0, 7079.0, 106496, 63.0, 7333.0, 408064, -5525.0, 5802.0, 200704, -884.0, -1.0, 8192, 876.0, 7517.0, 401663,
5, 1.0, 40443.0, 8652800, 1.0, 40300.0, 35200, 3199.0, 40554.0, 8336, -5525.0, 36317.0, 938598, -332.0, -1.0, 3200, 40809.0, 40819.0, 2704,
6, 1.0, 7847.0, 401408, 1.0, 7911.0, 212992, 127.0, 8165.0, 408064, -5525.0, 7288.0, 401408, -1658.0, -1.0, 16384, 1004.0, 8349.0, 401663,
7, 1.0, 10808.0, 2332800, 1.0, 10620.0, 9600, 3199.0, 10874.0, 2265, -5525.0, 10153.0, 2205560, -332.0, -1.0, 3200, 11129.0, 11131.0, 729,
8, 1.0, 2057.0, 100352, 1.0, 2297.0, 131072, 127.0, 2551.0, 202752, -5525.0, 878.0, 100352, -3315.0, -1.0, 32768, 495.0, 2687.0, 200959,
9, 1.0, 20283.0, 3686400, 1.0, 20220.0, 19200, 6399.0, 20474.0, 2112, -5525.0, 16613.0, 3293092, -663.0, -1.0, 6400, 20729.0, 20731.0, 576,
10, 1.0, 2569.0, 200704, 1.0, 2809.0, 262144, 255.0, 3063.0, 202752, -5525.0, 1796.0, 200704, -5525.0, 2519.0, 262144, 623.0, 3199.0, 200959,
11, 1.0, 6554.0, 1081600, 1.0, 6400.0, 6400, 6486.0, 6654.0, 681, -5525.0, 6112.0, 1048576, -663.0, -1.0, 6400, 6909.0, 6909.0, 169,
12, 1.0, 1217.0, 100352, 1.0, 1277.0, 131072, 315.0, 1531.0, 101376, -5083.0, -1.0, 50176, -5525.0, 1075.0, 131072, 1181.0, 1707.0, 100607,
13, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12955.0, 13054.0, 612, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13309.0, 13309.0, 100,
14, 1.0, 1729.0, 200704, 1.0, 1789.0, 262144, 571.0, 2043.0, 101376, -5525.0, 1454.0, 200704, -5525.0, 1501.0, 262144, 1693.0, 2219.0, 100607,
15, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12955.0, 13054.0, 612, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13309.0, 13309.0, 100,
16, 1.0, 1729.0, 200704, 1.0, 1789.0, 262144, 571.0, 2043.0, 101376, -5525.0, 1454.0, 200704, -5525.0, 1501.0, 262144, 1693.0, 2219.0, 100607,
17, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12955.0, 13054.0, 612, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13309.0, 13309.0, 100,
18, 1.0, 1729.0, 200704, 1.0, 1789.0, 262144, 571.0, 2043.0, 101376, -5525.0, 1454.0, 200704, -5525.0, 1501.0, 262144, 1693.0, 2219.0, 100607,
19, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12955.0, 13054.0, 612, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13309.0, 13309.0, 100,
20, 1.0, 1729.0, 200704, 1.0, 1789.0, 262144, 571.0, 2043.0, 101376, -5525.0, 1454.0, 200704, -5525.0, 1501.0, 262144, 1693.0, 2219.0, 100607,
21, 1.0, 12899.0, 1280000, 1.0, 12800.0, 12800, 12955.0, 13054.0, 612, -5525.0, 12206.0, 825978, -1326.0, -1.0, 12800, 13309.0, 13309.0, 100,
22, 1.0, 1729.0, 200704, 1.0, 1789.0, 262144, 571.0, 2043.0, 101376, -5525.0, 1454.0, 200704, -5525.0, 1501.0, 262144, 1693.0, 2219.0, 100607,
23, 1.0, 12828.0, 460800, 1.0, 12800.0, 12800, 13019.0, 13054.0, 548, -5525.0, 10745.0, 254378, -1326.0, -1.0, 12800, 13309.0, 13309.0, 36,
24, 1.0, 3626.0, 100352, 1.0, 3833.0, 524288, 718.0, 4087.0, 52224, -2542.0, -1.0, 25088, -5525.0, 3601.0, 524288, 4087.0, 4282.0, 50176,
