LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 10.684842014384053, 0.009250194639512207, 10.637353827653456, 7.417371540479327, 7.228915662650603, 10.655260810982979,
1, 11.905609462019866, 0.001020714117114186, 0.9970947924441638, 11.915536985769597, 7.207207207207207, 1.0721283317991064,
2, 10.637880240102826, 0.009045816530699682, 10.637880240102826, 10.572039348061788, 9.266968325791856, 10.736328055347526,
3, 11.80761395933204, 0.0039033434576304267, 0.9888876690940583, 11.757579020263739, 7.239819004524887, 1.1402591849766104,
4, 10.552311214564643, 0.03915514365330108, 11.511612234070519, 10.606861628784056, 9.266968325791856, 11.628888030515185,
5, 11.836207073435972, 0.004377295515323954, 0.987583527689814, 11.807989170187447, 9.63855421686747, 1.0691122704192315,
6, 11.511587224202165, 0.042714609366241794, 11.511587224202165, 11.505857827809047, 9.881785283474064, 11.533957986134693,
7, 11.451011191831926, 0.015707834282348322, 0.9554437463184764, 11.165364735144378, 9.63855421686747, 1.3130206611848985,
8, 11.15275693970852, 0.16553257053370715, 11.15275693970852, 11.116199913396374, 9.88476621417798, 11.183206106870228,
9, 11.317036031915123, 0.019647631999852644, 0.944265193912918, 11.262201176201023, 9.653092006033182, 1.1403007981493907,
10, 11.152728769849789, 0.16553215242819724, 11.152728769849789, 11.137425432899068, 0.19941274019078337, 11.177572956114947,
11, 9.977767732769992, 0.05904004575603546, 0.8325199952029962, 9.748391655200624, 9.653092006033182, 2.0111635990908687,
12, 9.916251108792668, 0.6024110782750174, 10.146861599694823, 9.87133582530002, 0.7000400566133469, 10.200827985159105,
13, 8.952488861844913, 0.08952488861844912, 0.7462738762178532, 5.861573604421018, 9.653092006033182, 1.4582985992483772,
14, 10.146838824367636, 0.6164192546364772, 10.146838824367636, 10.031350760754593, 0.7259374541346013, 10.273596922073315,
15, 8.952488861844913, 0.08952488861844912, 0.7462738762178532, 5.861573604421018, 9.653092006033182, 1.4582985992483772,
16, 10.146838824367636, 0.6164192546364772, 10.146838824367636, 10.031350760754593, 0.7259374541346013, 10.273596922073315,
17, 8.952488861844913, 0.08952488861844912, 0.7462738762178532, 5.861573604421018, 9.653092006033182, 1.4582985992483772,
18, 10.146838824367636, 0.6164192546364772, 10.146838824367636, 10.031350760754593, 0.7259374541346013, 10.273596922073315,
19, 8.952488861844913, 0.08952488861844912, 0.7462738762178532, 5.861573604421018, 9.653092006033182, 1.4582985992483772,
20, 10.146838824367636, 0.6164192546364772, 10.146838824367636, 10.031350760754593, 0.7259374541346013, 10.273596922073315,
21, 8.952488861844913, 0.08952488861844912, 0.7462738762178532, 5.861573604421018, 9.653092006033182, 1.4582985992483772,
22, 10.146838824367636, 0.6164192546364772, 10.146838824367636, 10.031350760754593, 0.7259374541346013, 10.273596922073315,
23, 6.169583205023497, 0.1713773112506527, 0.5142925999812556, 3.7346839903105042, 9.653092006033182, 12.0,
24, 7.0294429077355645, 1.7081512903467533, 7.0294429077355645, 9.869394177812746, 1.7815170595291088, 7.211424885273188,
25, 1.2627788533869357, 0.31569471334673394, 0.1052644559815516, 9.87133582530002, 9.653092006033182, 11.98876404494382,
26, 7.029431456651033, 1.708148507738647, 7.029431456651033, 9.87133582530002, 1.7981856532848592, 7.118261388830237,
