LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 13.0, 259323.0, 2772225, 1.0, 247112.0, 2400, 23.0, 259450.0, 2759904, -5513.0, 245713.0, 1863444, -332.0, -1.0, 2400, 4636.0, 263654.0, 2759915,
1, 13.0, 783751.0, 9331200, 1.0, 772080.0, 800, 23.0, 783754.0, 781488, -5513.0, 777598.0, 9331200, -111.0, -1.0, 800, 55455.0, 784377.0, 781499,
2, 13.0, 226389.0, 2408448, 1.0, 213838.0, 2048, 23.0, 226395.0, 2408448, -5513.0, 222299.0, 2408448, -221.0, -1.0, 2048, 4636.0, 228963.0, 2408459,
3, 13.0, 409831.0, 4840000, 1.0, 406859.0, 1600, 23.0, 409894.0, 405350, -5513.0, 403147.0, 4804864, -221.0, -1.0, 1600, 55931.0, 411429.0, 405361,
4, 13.0, 209201.0, 2207744, 1.0, 206062.0, 8192, 23.0, 209215.0, 2408448, -5513.0, 202629.0, 2207744, -884.0, -1.0, 8192, 4670.0, 211779.0, 2408459,
5, 13.0, 731031.0, 8652800, 1.0, 728320.0, 3200, 23.0, 731034.0, 721968, -5513.0, 727278.0, 8652800, -332.0, -1.0, 3200, 55999.0, 731305.0, 721979,
6, 13.0, 383555.0, 4415488, 1.0, 380412.0, 16384, 23.0, 383565.0, 4415488, -5513.0, 378246.0, 4415488, -1658.0, -1.0, 16384, 4670.0, 387495.0, 4415499,
7, 13.0, 203678.0, 2332800, 1.0, 202970.0, 3200, 23.0, 203709.0, 194643, -5513.0, 200334.0, 2298368, -332.0, -1.0, 3200, 57869.0, 206117.0, 194654,
8, 13.0, 197941.0, 2207744, 1.0, 197150.0, 32768, 23.0, 197947.0, 2207744, -5513.0, 193092.0, 2207744, -3315.0, -1.0, 32768, 4806.0, 202222.0, 2207755,
9, 13.0, 325721.0, 3686400, 1.0, 325142.0, 6400, 23.0, 325728.0, 307584, -5513.0, 321811.0, 3686400, -663.0, -1.0, 6400, 58583.0, 328331.0, 307595,
10, 13.0, 395893.0, 4415488, 1.0, 395106.0, 65536, 23.0, 395903.0, 4415488, -5513.0, 390941.0, 4415488, -5525.0, 323119.0, 65536, 4806.0, 399837.0, 4415499,
11, 13.0, 108369.0, 1081600, 1.0, 108211.0, 6400, 23.0, 108390.0, 90246, -5513.0, 102050.0, 1048576, -663.0, -1.0, 6400, 66437.0, 111314.0, 90257,
12, 13.0, 217561.0, 2157568, 1.0, 217362.0, 131072, 23.0, 217575.0, 2207744, -5083.0, -1.0, 50176, -5525.0, 181709.0, 131072, 5418.0, 221846.0, 2207755,
13, 13.0, 142963.0, 1280000, 1.0, 142856.0, 12800, 23.0, 142966.0, 106700, -5513.0, 135449.0, 826265, -1326.0, -1.0, 12800, 74087.0, 147261.0, 106711,
14, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -5513.0, 424651.0, 4315136, -5525.0, 355585.0, 262144, 5418.0, 425440.0, 4315147,
15, 13.0, 142963.0, 1280000, 1.0, 142856.0, 12800, 23.0, 142966.0, 106700, -5513.0, 135449.0, 826265, -1326.0, -1.0, 12800, 74087.0, 147261.0, 106711,
16, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -5513.0, 424651.0, 4315136, -5525.0, 355585.0, 262144, 5418.0, 425440.0, 4315147,
17, 13.0, 142963.0, 1280000, 1.0, 142856.0, 12800, 23.0, 142966.0, 106700, -5513.0, 135449.0, 826265, -1326.0, -1.0, 12800, 74087.0, 147261.0, 106711,
18, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -5513.0, 424651.0, 4315136, -5525.0, 355585.0, 262144, 5418.0, 425440.0, 4315147,
19, 13.0, 142963.0, 1280000, 1.0, 142856.0, 12800, 23.0, 142966.0, 106700, -5513.0, 135449.0, 826265, -1326.0, -1.0, 12800, 74087.0, 147261.0, 106711,
20, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -5513.0, 424651.0, 4315136, -5525.0, 355585.0, 262144, 5418.0, 425440.0, 4315147,
21, 13.0, 142963.0, 1280000, 1.0, 142856.0, 12800, 23.0, 142966.0, 106700, -5513.0, 135449.0, 826265, -1326.0, -1.0, 12800, 74087.0, 147261.0, 106711,
22, 13.0, 425255.0, 4315136, 1.0, 425052.0, 262144, 23.0, 425265.0, 4315136, -5513.0, 424651.0, 4315136, -5525.0, 355585.0, 262144, 5418.0, 425440.0, 4315147,
23, 13.0, 74668.0, 460800, 1.0, 74632.0, 12800, 23.0, 74678.0, 38412, -5513.0, 62601.0, 254388, -1326.0, -1.0, 12800, 74689.0, 77889.0, 38412,
24, 13.0, 306919.0, 2157568, 1.0, 306863.0, 524288, 23.0, 306925.0, 2157568, -2542.0, -1.0, 25088, -5525.0, 288767.0, 524288, 7831.0, 307019.0, 2157579,
25, 13.0, 81073.0, 102400, 1.0, 81066.0, 25600, 23.0, 81080.0, 8536, -5083.0, -1.0, 50176, -2652.0, -1.0, 25600, 81091.0, 81802.0, 8536,
26, 13.0, 613849.0, 4315136, 1.0, 613797.0, 1048576, 23.0, 613859.0, 4315136, -5083.0, -1.0, 50176, -5525.0, 577604.0, 1048576, 7831.0, 614038.0, 4315147,
