LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 48.24378203911145, 0.2551737231820771, 63.01228674496189, 10.61246520084086, 9.455276381909547, 64.78703290574457,
1, 60.08714628125782, 1.3187851035667013, 60.08714628125782, 50.93449781659389, 9.812084109661964, 61.626027296742,
2, 60.08714628125782, 1.3187851035667013, 60.08714628125782, 50.93449781659389, 9.812084109661964, 61.626027296742,
3, 60.08714628125782, 1.3187851035667013, 60.08714628125782, 50.93449781659389, 9.812084109661964, 61.626027296742,
4, 60.08714628125782, 1.3187851035667013, 60.08714628125782, 50.93449781659389, 9.812084109661964, 61.626027296742,
5, 51.518338942444814, 4.205578689179168, 51.518338942444814, 40.429849103334405, 4.046542261251372, 54.385296242774565,
6, 49.96003207698476, 4.729943865276664, 49.96003207698476, 42.81209455744915, 5.246610923323252, 51.7326624153049,
7, 52.23095584667637, 3.974769529354682, 52.23095584667637, 9.87133582530002, 9.266968325791856, 64.53624925104853,
8, 49.96003207698476, 4.729943865276664, 49.96003207698476, 42.81209455744915, 5.246610923323252, 51.7326624153049,
9, 49.96003207698476, 4.729943865276664, 49.96003207698476, 42.81209455744915, 5.246610923323252, 51.7326624153049,
10, 32.49857867654996, 10.611780792342845, 32.49857867654996, 15.68726501494264, 9.387019766368526, 34.34599589322382,
11, 27.593388086079635, 12.263728038257614, 27.593388086079635, 9.87133582530002, 11.717038479111624, 28.340707681137758,
12, 34.70924977402832, 9.872853269056945, 34.70924977402832, 9.869394177812746, 9.88476621417798, 64.035,
13, 27.593388086079635, 12.263728038257614, 27.593388086079635, 9.87133582530002, 11.717038479111624, 28.340707681137758,
14, 27.593388086079635, 12.263728038257614, 27.593388086079635, 9.87133582530002, 11.717038479111624, 28.340707681137758,
15, 13.121529543374352, 17.138324301550174, 13.121529543374352, 9.87133582530002, 16.119814156873463, 13.924567570067524,
16, 7.441920558144042, 19.051316628848745, 7.441920558144042, 9.869394177812746, 18.540636542239685, 7.882042554647145,
17, 16.127968500061524, 16.127968500061524, 16.127968500061524, 9.460030165912519, 10.749774460756171, 26.459846650524618,
18, 7.441920558144042, 19.051316628848745, 7.441920558144042, 9.869394177812746, 18.540636542239685, 7.882042554647145,
19, 7.441920558144042, 19.051316628848745, 7.441920558144042, 9.869394177812746, 18.540636542239685, 7.882042554647145,
20, 0.33509224035669, 20.943265022293122, 0.32723851597333004, 4.612612612612613, 17.750658715850783, 64.0,
