LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
10, 1.0, 403637.0, 4415488, 1.0, 403637.0, 4325376, 255.0, 403647.0, 235552, -5525.0, 398867.0, 4415488, -5525.0, 312174.0, 68562, 107850.0, 406557.0, 200715,
11, 1.0, 94772.0, 1081600, 1.0, 96308.0, 96000, 6399.0, 96318.0, 529, -5525.0, 75110.0, 262984, -663.0, -1.0, 6400, 96329.0, 96343.0, 169,
12, 1.0, 203199.0, 2157568, 1.0, 203203.0, 2228224, 255.0, 203213.0, 117896, -5083.0, -1.0, 50176, -5525.0, 160942.0, 137124, 111186.0, 206972.0, 100363,
13, 1.0, 115379.0, 1280000, 1.0, 115376.0, 115200, 12799.0, 115386.0, 316, -5525.0, 75873.0, 159652, -1326.0, -1.0, 12800, 115397.0, 115405.0, 100,
14, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -5525.0, 389505.0, 4315136, -5525.0, 363634.0, 292634, 213586.0, 394108.0, 100363,
15, 1.0, 115379.0, 1280000, 1.0, 115376.0, 115200, 12799.0, 115386.0, 316, -5525.0, 75873.0, 159652, -1326.0, -1.0, 12800, 115397.0, 115405.0, 100,
16, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -5525.0, 389505.0, 4315136, -5525.0, 363634.0, 292634, 213586.0, 394108.0, 100363,
17, 1.0, 115379.0, 1280000, 1.0, 115376.0, 115200, 12799.0, 115386.0, 316, -5525.0, 75873.0, 159652, -1326.0, -1.0, 12800, 115397.0, 115405.0, 100,
18, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -5525.0, 389505.0, 4315136, -5525.0, 363634.0, 292634, 213586.0, 394108.0, 100363,
19, 1.0, 115379.0, 1280000, 1.0, 115376.0, 115200, 12799.0, 115386.0, 316, -5525.0, 75873.0, 159652, -1326.0, -1.0, 12800, 115397.0, 115405.0, 100,
20, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -5525.0, 389505.0, 4315136, -5525.0, 363634.0, 292634, 213586.0, 394108.0, 100363,
21, 1.0, 115379.0, 1280000, 1.0, 115376.0, 115200, 12799.0, 115386.0, 316, -5525.0, 75873.0, 159652, -1326.0, -1.0, 12800, 115397.0, 115405.0, 100,
22, 1.0, 390335.0, 4315136, 1.0, 390339.0, 4456448, 511.0, 390349.0, 117896, -5525.0, 389505.0, 4315136, -5525.0, 363634.0, 292634, 213586.0, 394108.0, 100363,
23, 1.0, 38448.0, 460800, 1.0, 38444.0, 38400, 12799.0, 38454.0, 108, -5525.0, 31761.0, 138175, -1326.0, -1.0, 12800, 38465.0, 38467.0, 36,
24, 1.0, 229598.0, 2157568, 1.0, 229601.0, 2621440, 511.0, 229611.0, 60496, -2542.0, -1.0, 25088, -5525.0, 214114.0, 585268, 229619.0, 233800.0, 50176,
25, 1.0, 25603.0, 102400, 1.0, 25600.0, 25600, 25607.0, 25610.0, 28, -5083.0, -1.0, 50176, -2652.0, -1.0, 25600, 25621.0, 25621.0, 4,
26, 1.0, 449758.0, 4315136, 1.0, 449761.0, 5242880, 1023.0, 449771.0, 60496, -5083.0, -1.0, 50176, -5525.0, 439834.0, 1176634, 449779.0, 453960.0, 50176,
