LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
12, 17.0, 123889.0, 1605632, 1.0, 123678.0, 131072, 31.0, 123903.0, 1605632, -5083.0, -1.0, 50176, -5525.0, 104313.0, 131072, 4276.0, 124031.0, 1605647,
13, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -5509.0, 54663.0, 663552, -553.0, -1.0, 4608, 54719.0, 57310.0, 41472,
14, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -5509.0, 247271.0, 3211264, -5525.0, 208851.0, 262144, 4276.0, 248063.0, 3211279,
15, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -5509.0, 54663.0, 663552, -553.0, -1.0, 4608, 54719.0, 57310.0, 41472,
16, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -5509.0, 247271.0, 3211264, -5525.0, 208851.0, 262144, 4276.0, 248063.0, 3211279,
17, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -5509.0, 54663.0, 663552, -553.0, -1.0, 4608, 54719.0, 57310.0, 41472,
18, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -5509.0, 247271.0, 3211264, -5525.0, 208851.0, 262144, 4276.0, 248063.0, 3211279,
19, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -5509.0, 54663.0, 663552, -553.0, -1.0, 4608, 54719.0, 57310.0, 41472,
20, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -5509.0, 247271.0, 3211264, -5525.0, 208851.0, 262144, 4276.0, 248063.0, 3211279,
21, 17.0, 54705.0, 663552, 1.0, 54546.0, 4608, 31.0, 54704.0, 41472, -5509.0, 54663.0, 663552, -553.0, -1.0, 4608, 54719.0, 57310.0, 41472,
22, 17.0, 247793.0, 3211264, 1.0, 247582.0, 262144, 31.0, 247807.0, 3211264, -5509.0, 247271.0, 3211264, -5525.0, 208851.0, 262144, 4276.0, 248063.0, 3211279,
23, 17.0, 27337.0, 225792, 1.0, 27281.0, 4608, 31.0, 27344.0, 14112, -5509.0, 19051.0, 152672, -553.0, -1.0, 4608, 27359.0, 28240.0, 14112,
24, 17.0, 194545.0, 1605632, 1.0, 194481.0, 524288, 31.0, 194559.0, 1605632, -2542.0, -1.0, 25088, -5525.0, 184497.0, 524288, 6714.0, 194687.0, 1605647,
25, 17.0, 31665.0, 82944, 1.0, 31641.0, 9216, 31.0, 31664.0, 5184, -5083.0, -1.0, 50176, -995.0, -1.0, 9216, 31679.0, 32002.0, 5184,
26, 17.0, 389105.0, 3211264, 1.0, 389041.0, 1048576, 31.0, 389119.0, 3211264, -5083.0, -1.0, 50176, -5525.0, 368993.0, 1048576, 6714.0, 389375.0, 3211279,
