LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 22.455356297460565, 22.50731910542163, 5.194462855303274, 2.216050115581504, 9.1875, 5.2683097729220805,
1, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.0817229379535025, 9.0, 2.248503246479467,
2, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.0817229379535025, 9.0, 2.248503246479467,
3, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.0817229379535025, 9.0, 2.248503246479467,
4, 28.61575418899234, 28.89052823470283, 1.6900784557589594, 4.0817229379535025, 9.0, 2.248503246479467,
5, 28.312920265207918, 28.890734964497877, 1.6732550666938353, 12.154941495725248, 9.6, 3.3978607453542296,
6, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.442848896675342, 9.931034482758621, 2.1722839862473964,
7, 15.8224443301242, 16.25516278386125, 8.419196002057765, 9.87133582530002, 8.0, 13.096448552663585,
8, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.442848896675342, 9.931034482758621, 2.1722839862473964,
9, 29.158278027913248, 30.366017354513204, 0.8626709475713978, 4.442848896675342, 9.931034482758621, 2.1722839862473964,
10, 26.57040730770928, 30.36617978023918, 0.7907859317770619, 12.764458968772693, 4.243985944679701, 32.0,
11, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.87133582530002, 6.750841992117521, 32.0,
12, 18.948926720947448, 21.55966773583354, 5.07410148860926, 9.869394177812746, 9.142857142857142, 86.92458521870286,
13, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.87133582530002, 6.750841992117521, 32.0,
14, 28.0456048774818, 31.161783197202, 0.41657244899037393, 9.87133582530002, 6.750841992117521, 32.0,
15, 23.85830328485953, 31.16186551491857, 0.358415553882527, 9.87133582530002, 13.858094896862363, 32.0,
16, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.869394177812746, 23.94082011628969, 32.0,
17, 25.763538083538084, 25.763538083538084, 3.421719901719902, 9.460030165912519, 9.846153846153847, 32.0,
18, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.869394177812746, 23.94082011628969, 32.0,
19, 24.668424363281094, 31.5755831849998, 0.1850131827246082, 9.869394177812746, 23.94082011628969, 32.0,
20, 0.8920346273207382, 27.876082103773072, 0.16594980127402406, 4.612612612612613, 11.659151978867786, 31.25,
