LayerID, SRAM IFMAP Start Cycle, SRAM IFMAP Stop Cycle, SRAM IFMAP Reads, SRAM Filter Start Cycle, SRAM Filter Stop Cycle, SRAM Filter Reads, SRAM OFMAP Start Cycle, SRAM OFMAP Stop Cycle, SRAM OFMAP Writes, DRAM IFMAP Start Cycle, DRAM IFMAP Stop Cycle, DRAM IFMAP Reads, DRAM Filter Start Cycle, DRAM Filter Stop Cycle, DRAM Filter Reads, DRAM OFMAP Start Cycle, DRAM OFMAP Stop Cycle, DRAM OFMAP Writes,
0, 1.0, 31071.0, 1778700, 1.0, 31089.0, 451584, 146.0, 31343.0, 798976, -5525.0, 21939.0, 154987, -995.0, -1.0, 9408, 2244.0, 31536.0, 774655,
1, 1.0, 12621.0, 1679616, 1.0, 12585.0, 442368, 575.0, 12839.0, 192768, -5525.0, 11521.0, 236654, -3757.0, -1.0, 36864, 3960.0, 13112.0, 186879,
2, 1.0, 12621.0, 1679616, 1.0, 12585.0, 442368, 575.0, 12839.0, 192768, -5525.0, 11521.0, 236654, -3757.0, -1.0, 36864, 3960.0, 13112.0, 186879,
3, 1.0, 12621.0, 1679616, 1.0, 12585.0, 442368, 575.0, 12839.0, 192768, -5525.0, 11521.0, 236654, -3757.0, -1.0, 36864, 3960.0, 13112.0, 186879,
4, 1.0, 12621.0, 1679616, 1.0, 12585.0, 442368, 575.0, 12839.0, 192768, -5525.0, 11521.0, 236654, -3757.0, -1.0, 36864, 3960.0, 13112.0, 186879,
5, 1.0, 3656.0, 451584, 1.0, 3961.0, 294912, 575.0, 4215.0, 102400, -5525.0, 2628.0, 324351, -5525.0, 3752.0, 294912, 1900.0, 4519.0, 100607,
6, 1.0, 4639.0, 778752, 1.0, 4603.0, 442368, 1151.0, 4857.0, 88064, -5525.0, 3566.0, 139976, -5525.0, 4577.0, 442368, 3052.0, 5107.0, 86783,
7, 1.0, 1828.0, 53824, 1.0, 1913.0, 32768, 63.0, 2167.0, 109696, -5083.0, -1.0, 50176, -884.0, -1.0, 8192, 876.0, 2500.0, 107903,
8, 1.0, 4639.0, 778752, 1.0, 4603.0, 442368, 1151.0, 4857.0, 88064, -5525.0, 3566.0, 139976, -5525.0, 4577.0, 442368, 3052.0, 5107.0, 86783,
9, 1.0, 4639.0, 778752, 1.0, 4603.0, 442368, 1151.0, 4857.0, 88064, -5525.0, 3566.0, 139976, -5525.0, 4577.0, 442368, 3052.0, 5107.0, 86783,
10, 1.0, 1332.0, 225792, 1.0, 1407.0, 294912, 1211.0, 1661.0, 50688, -5525.0, 1168.0, 178479, -5525.0, 1215.0, 294912, 1661.0, 1856.0, 50176,
11, 1.0, 2447.0, 331776, 1.0, 2559.0, 589824, 2415.0, 2813.0, 37376, -5083.0, -1.0, 50176, -5525.0, 2286.0, 589824, 2813.0, 2956.0, 36864,
12, 1.0, 336.0, 28800, 1.0, 383.0, 32768, 158.0, 637.0, 58112, -2542.0, -1.0, 25088, -3315.0, -1.0, 32768, 570.0, 646.0, 57855,
13, 1.0, 2447.0, 331776, 1.0, 2559.0, 589824, 2415.0, 2813.0, 37376, -5083.0, -1.0, 50176, -5525.0, 2286.0, 589824, 2813.0, 2956.0, 36864,
14, 1.0, 2447.0, 331776, 1.0, 2559.0, 589824, 2415.0, 2813.0, 37376, -5083.0, -1.0, 50176, -5525.0, 2286.0, 589824, 2813.0, 2956.0, 36864,
15, 1.0, 5158.0, 225792, 1.0, 5373.0, 1179648, 2510.0, 5627.0, 26112, -5083.0, -1.0, 50176, -5525.0, 5177.0, 1179648, 5627.0, 5724.0, 25088,
16, 1.0, 9750.0, 230400, 1.0, 9981.0, 2359296, 4838.0, 10235.0, 13824, -2542.0, -1.0, 25088, -5525.0, 9702.0, 2359296, 10235.0, 10284.0, 12800,
17, 1.0, 1076.0, 32768, 1.0, 1277.0, 131072, 447.0, 1531.0, 33792, -1326.0, -1.0, 12544, -5525.0, 1075.0, 131072, 1531.0, 1658.0, 32768,
18, 1.0, 9750.0, 230400, 1.0, 9981.0, 2359296, 4838.0, 10235.0, 13824, -2542.0, -1.0, 25088, -5525.0, 9702.0, 2359296, 10235.0, 10284.0, 12800,
19, 1.0, 9750.0, 230400, 1.0, 9981.0, 2359296, 4838.0, 10235.0, 13824, -2542.0, -1.0, 25088, -5525.0, 9702.0, 2359296, 10235.0, 10284.0, 12800,
20, 1.0, 3578.0, 2048, 1.0, 3809.0, 512000, 766.0, 4063.0, 3048, -111.0, -1.0, 512, -5525.0, 3638.0, 512000, 4087.0, 4090.0, 1000,
